code,description,type,package_line_level,gross_charge,discounted_cash_price,de_identified_min_contracted_rate,de_identified_max_contracted_rate,derived_contracted_rate,1199_commercial_other,aetna_medicare_advantage_hmo,aetna_commercial_hmo_pos,aetna_commercial_ppo_open_access,aetna_commercial_other,empire_health_commercial_other,empire_health_commercial_ppo_open_access,bluecross_blueshield_commercial_other,beacon_health_commercial_other,carelon_health_commercial_other,cigna_commercial_ppo_open_access,cigna_commercial_other,cigna_commercial_hmo_pos,eh_facet_commercial_other,emblemhealth_commercial_ppo_open_access,emblemhealth_commercial_other,emblemhealth_commercial_hmo_pos,emblemhealth_medicaid_hmo,emblemhealth_medicare_advantage_hmo,empire_health_commercial_hmo_pos,empire_health_medicare_advantage_hmo,empire_health_medicaid_hmo,evernorth_commercial_other,fidelis_commercial_other,fidelis_medicare_advantage_hmo,fidelis_medicaid_hmo,ghi_commercial_other,healthfirst_commercial_other,healthfirst_medicare_advantage_hmo,healthfirst_medicaid_hmo,healthplus_hp_medicaid_hmo,healthplus_hp_commercial_other,healthplus_hp_medicare_advantage_hmo,humana_commercial_other,humana_commercial_hmo_pos,humana_commercial_ppo_open_access,meritain_health_commercial_other,molina_commercial_other,optum_commercial_other,oxford_commercial_other,oxford_commercial_hmo_pos,tricare_commercial_other,united_healthcare_commercial_other,united_healthcare_medicare_advantage_hmo,united_healthcare_commercial_hmo_pos,united_healthcare_medicaid_hmo,united_healthcare_commercial_ppo_open_access,veteran_family_commercial_other
815,RETICULOENDOTHELIAL & IMMUNITY DISORDERS WITH COMPLICATION,Inpatient,Line,33427.97,33427.97,17703.99,17703.99,17703.99,17703.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815X,"Other Injury, Poisoning & Toxic Effect Diagnoses",Inpatient,Line,81693.16,81693.16,5707.29,17416.02,11529.59,,,,,,,,,,,,,,,,,,,,,,,,11465.46,,,,5707.29,,,17416.02,,,,,,,,,,,,,,,,,
816,RETICULOENDOTHELIAL & IMMUNITY DISORDERS WITHOUT COMPLICATION/COMORBITY,Inpatient,Line,40620.5,40620.5,12630.49,12630.49,12630.49,,,12630.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816X,Toxic Effects Of Non-Medicinal Substances,Inpatient,Line,58894.48,58894.48,6456.49,16164.25,11957.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,13251.85,,,,,,,,,,6456.49,,,,,,,,16164.25,,
818,OTHER ANTEPARTUM DIAGNOSES WITH O.R. PROCEDURE WITH COMPLICATION,Inpatient,Line,120186.77,120186.77,31335.52,31335.52,31335.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31335.52,,,,,
819,OTHER ANTEPARTUM DIAGNOSES WITH O.R. PROCEDURE WITHOUT COMPLICATION/COMORBITY,Inpatient,Line,19614.62,19614.62,26012.68,26012.68,26012.68,,,,,,,,,,,,,,,,,26012.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,LYMPHOMA & LEUKEMIA WITH MAJOR O.R. PROCEDURE WITH COMORBITY,Inpatient,Line,643507.66,643507.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,LYMPHOMA & LEUKEMIA WITH MAJOR O.R. PROCEDURE WITH COMPLICATION,Inpatient,Line,171844.82,171844.82,17494.09,17494.09,17494.09,,17494.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,LYMPHOMA & NON-ACUTE LEUKEMIA WITH OTHER PROC WITH COMORBITY,Inpatient,Line,462854.32,462854.32,37142.14,66738.13,49676.83,,66738.13,37142.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45150.21,,,,,
824,LYMPHOMA & NON-ACUTE LEUKEMIA WITH OTHER PROC WITH COMPLICATION,Inpatient,Line,168137.36,168137.36,18968.19,107946.96,35876.34,,20113.89,,,,,,,,,,,,,,,107946.96,,,,19348.15,,,,,,,,,,,,18968.19,,,,,,28773.37,,,,20107.5,,,,,
825,LYMPHOMA & NON-ACUTE LEUKEMIA WITH OTHER PROC WITHOUT COMPLICATION/COMORBITY,Inpatient,Line,151739.45,151739.45,12901.76,33968.09,23434.93,,,12901.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33968.09,,,,,
826,MYELOPROLIF DISORD OR POORLY DIFF NEOPL WITH MAJ O.R. PROC WITH COMORBITY,Inpatient,Line,203423.95,203423.95,62986.22,62986.22,62986.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62986.22,,,,,,,,,
827,MYELOPROLIF DISORD OR POORLY DIFF NEOPL WITH MAJ O.R. PROC WITH COMPLICATION,Inpatient,Line,103982.08,103982.08,29638.91,29638.91,29638.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29638.91,,,,,,,,,
829,MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASMS WITH OTHER PROCEDURE WITH COMPLICATION/COMORBITY,Inpatient,Line,255445.2,255445.2,46234.14,46234.14,46234.14,,,,,,,,,,,,,,,,,,,,,46234.14,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,OTHER ANTEPARTUM DIAGNOSES WITHOUT O.R. PROCEDURE WITH COMPLICATION,Inpatient,Line,55500.44,55500.44,9067.83,91048.8,50058.32,,,9067.83,,,,,,,,,,,,,,91048.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,OTHER ANTEPARTUM DIAGNOSES WITHOUT O.R. PROCEDURE WITHOUT COMPLICATION/COMORBITY,Inpatient,Line,38238.64,38238.64,6165.51,9122.53,7644.02,6165.51,,,9122.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,ACUTE LEUKEMIA WITHOUT MAJOR O.R. PROCEDURE WITH COMORBITY,Inpatient,Line,447146.68,447146.68,48280.75,176557.9,87645.23,,58919.91,,,,,,,,,,,,,,48280.75,,,,,,,,,,,,,,,,,,,,,,,66822.37,,,,176557.9,,,,,
835,ACUTE LEUKEMIA WITHOUT MAJOR O.R. PROCEDURE WITH COMPLICATION,Inpatient,Line,359004.21,359004.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,ACUTE LEUKEMIA WITHOUT MAJOR O.R. PROCEDURE WITHOUT COMPLICATION/COMORBITY,Inpatient,Line,12781.5,12781.5,14247.86,14247.86,14247.86,,,,,,,,,,,,,,,,14247.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,CHEMO WITH ACUTE LEUKEMIA AS SDX OR WITH HIGH DOSE CHEMO AGENT WITH COMORBITY,Inpatient,Line,229036.93,229036.93,40511.68,84246.24,62899.96,,,,40511.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84246.24,,,,63941.95,,,,,
838,CHEMO WITH ACUTE LEUKEMIA AS SDX WITH COMPLICATION OR HIGH DOSE CHEMO AGENT,Inpatient,Line,66561.83,66561.83,38321.57,38321.57,38321.57,,,,38321.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,LYMPHOMA & NON-ACUTE LEUKEMIA WITH COMORBITY,Inpatient,Line,372036.53,372036.53,30322.61,84286.93,57817.34,,,44200.94,,,,,,,,,,,,,,84286.93,,,,,,,,,,,,,,,,30322.61,,,,,,76800.54,,,,72006.97,39286.03,,,,
841,LYMPHOMA & NON-ACUTE LEUKEMIA WITH COMPLICATION,Inpatient,Line,109964.12,109964.12,9976.13,123930.56,38981.54,,9976.13,27911.52,,,,,,,,,,,,,13795.05,123930.56,,,,,,,,,,,,,,,,19294.42,,,,,,,,,,,,,,,
841X,Extensive 3Rd Degree Burns W Skin Graft,Inpatient,Line,584511.28,584511.28,134084.34,134084.34,134084.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,134084.34,,,,,,,,,,,,,,,,,,,,
842X,Burns W Skin Graft Except Extensive 3Rd Degree Burns,Inpatient,Line,150027.92,150027.92,19268.77,47155.54,34515.32,,,,,,,,,,,,,,,,19268.77,,,,,,,,,,37121.64,,47155.54,,,,,,,,,,,,,,,,,,,,
843,OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG WITH COMORBITY,Inpatient,Line,220949.74,220949.74,14663.91,30968.31,22968.17,,,,14663.91,,,,,,,,,,,,,,,,,29165.67,,,,,,,,,,,,,,,17074.78,,,30968.31,,,,,,,,,
844,OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG WITH COMPLICATION,Inpatient,Line,124939.24,124939.24,19837.94,19837.94,19837.94,,,,19837.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844X,Partial Thickness Burns W/O Skin Graft,Inpatient,Line,47645.11,47645.11,5039.68,19641.08,10503.79,,,,,,,,,,,,,,,,9266.42,,,,,,,,14639.44,,7396.62,,10394.98,,,5039.68,19641.08,,,,,,8864.21,,,,,,,,8787.9,,
846,CHEMOTHERAPY WITHOUT ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITH COMORBITY,Inpatient,Line,141160.28,141160.28,56831.14,56831.14,56831.14,,,56831.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,CHEMOTHERAPY WITHOUT ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITH COMPLICATION,Inpatient,Line,124563.19,124563.19,10973.5,104940.95,33302.39,,,25107.1,15189.35,,,,,,,,,,,,,104940.95,,,,11231.63,,,,,,,,,,,,,,,10973.5,,,,,,,32371.79,,,,,
849,RADIOTHERAPY,Inpatient,Line,278162.41,278162.41,33828.01,33828.01,33828.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33828.01,,,,
850X,"Procedure W Diag Of Rehab, Aftercare Or Oth Contact W Health Service",Inpatient,Line,63847.65,63847.65,9554.97,9554.97,9554.97,,,,,,,,,,,,,,,,,,,,,,,,,,9554.97,,,,,,,,,,,,,,,,,,,,9554.97,,
853,INFECTIOUS & PARASITIC DISEASES WITH O.R. PROCEDURE WITH COMORBITY,Inpatient,Line,310859.8,310859.8,2194.46,320275.93,89461.38,99735.41,52725.55,85078.19,2194.46,,,,,,,89933.77,,,,,85455.33,320275.93,,,,104163.34,,,,,,,,,,,,64715.54,,39001.3,85596.68,,,71973.18,,,,109277.93,42332.76,,,,
854,INFECTIOUS & PARASITIC DISEASES WITH O.R. PROCEDURE WITH COMPLICATION,Inpatient,Line,154697.41,154697.41,17254.09,124921.23,49042.95,,17254.09,18262.46,,,,,,,,,,,,,,69538.43,,,,17449.3,,,,,,,,,,,,18080.59,,,99892.57,,,26944.91,,,,124921.23,,,,,
856,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS WITH O.R. PROC WITH COMORBITY,Inpatient,Line,183180.77,183180.77,50407.0,109855.86,80131.43,,,50407.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109855.86,,,,,
857,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS WITH O.R. PROC WITH COMPLICATION,Inpatient,Line,74174.66,74174.66,26667.01,36098.21,31382.61,,,,36098.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26667.01,,,,,,,,,
858,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS WITH O.R. PROC WITHOUT COMPLICATION/COMORBITY,Inpatient,Line,74732.06,74732.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861X,"Signs, Symptoms & Other Factors Influencing Health Status",Inpatient,Line,53240.12,53240.12,4925.27,25992.66,10267.62,,,,,,,,,,,,,,,,5214.99,,,,,,,,,,8468.75,,6736.41,,,4925.27,,,,,,,,,,,,,,,25992.66,,
862,POSTOPERATIVE & POST-TRAUMATIC INFECTIONS WITH COMORBITY,Inpatient,Line,91728.99,91728.99,16804.56,49640.43,27752.48,,,,,,,,,,,,,,,,16812.46,49640.43,,,,,,,,,,,,,,,,,,,,,,16804.56,,,,,,,,,
862X,Other Aftercare & Convalescence,Inpatient,Line,48484.93,48484.93,4923.77,6526.27,5725.02,,,,,,,,,,,,,,,,,,,,,,,,,,6526.27,,4923.77,,,,,,,,,,,,,,,,,,,,
863,POSTOPERATIVE & POST-TRAUMATIC INFECTIONS WITHOUT COMORBITY,Inpatient,Line,63615.44,63615.44,10193.91,26479.15,18336.53,,,,,,,,,,,,,,,,,26479.15,,,,,,,,,,,,,,,,,,,,,,10193.91,,,,,,,,,
864,FEVER AND INFLAMMATORY CONDITIONS,Inpatient,Line,74865.02,74865.02,7667.8,131369.24,40573.4,,8017.44,,15239.13,,,,,,,,,,,,,131369.24,,,,7667.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,VIRAL ILLNESS WITH COMORBITY,Inpatient,Line,45256.32,45256.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,VIRAL ILLNESS WITHOUT COMORBITY,Inpatient,Line,57233.53,57233.53,7263.66,43539.53,19357.45,,,43539.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7269.15,,,,,,,,7263.66,,,,
867,OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES WITH COMORBITY,Inpatient,Line,143530.44,143530.44,18311.49,40920.91,29616.2,,,,,,,,,,,40920.91,,,,,,,,,,18311.49,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES WITH COMPLICATION,Inpatient,Line,76319.38,76319.38,12426.96,12426.96,12426.96,,,12426.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES WITHOUT COMPLICATION/COMORBITY,Inpatient,Line,30726.77,30726.77,19075.08,19075.08,19075.08,,,,,,,,,,,,,,,,,19075.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,SEPTICEMIA OR SEVERE SEPSIS WITH MV >96 HOURS,Inpatient,Line,414598.41,414598.41,50678.79,149540.98,80610.09,,50678.79,,,,,,,,,,,,,,59545.68,,,,,,,,,,,,,,,,,,,,,,,74296.35,,,,149540.98,68988.64,,,,
871,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH COMORBITY,Inpatient,Line,132278.82,132278.82,15456.94,49805.18,26689.04,35042.9,17692.03,35814.16,31934.56,,,,,,,35508.72,,,,,22075.24,49805.18,,,,19710.96,,,,18329.84,,,,15456.94,,,,18524.87,,15923.43,21551.07,,,25104.94,,,,45455.58,19094.25,,,,
872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT COMORBITY,Inpatient,Line,79256.9,79256.9,8948.95,26913.6,13113.76,,9376.73,11500.8,16817.19,,,,,,,,,,,,9163.02,26913.6,,,,13322.16,,,,,,,,9526.26,,,,,,8948.95,,,,13006.43,,,,16303.03,9373.22,,,,
876,O.R. PROCEDURE WITH PRINCIPAL DIAGNOSES OF MENTAL ILLNESS,Inpatient,Line,79103.98,79103.98,51958.46,51958.46,51958.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51958.46,,,,,,,,,
880,ACUTE ADJUSTMENT REACTION & PSYCHOSOCIAL DYSFUNCTION,Inpatient,Line,90398.39,90398.39,7617.26,23639.87,13185.44,,,,,,,,,,,,,,,,7617.26,,,,,,,,,,,,,,,,,8299.2,,,,,,23639.87,,,,,,,,,
881,DEPRESSIVE NEUROSES,Inpatient,Line,79764.92,79764.92,9336.0,11263.78,10299.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11263.78,,,,9336.0,,,,,
882,NEUROSES EXCEPT DEPRESSIVE,Inpatient,Line,160617.25,160617.25,5935.24,95205.39,36160.42,,,,,,,,,,,,,,,,7340.62,,,,,95205.39,,,,,,,,,,,,,,,,,,5935.24,,,,,,,,,
883,DISORDERS OF PERSONALITY & IMPULSE CONTROL,Inpatient,Line,90577.55,90577.55,24428.7,24428.7,24428.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24428.7,,,,,,,,,
884,ORGANIC DISTURBANCES & INTELLECTUAL DISABILITY,Inpatient,Line,233410.28,233410.28,11949.86,60421.53,22314.17,,19796.05,25096.18,,,,,,,,,,,,,,,,,,60421.53,,,,,,,,,,13133.26,,,,13985.59,11949.86,,,22119.05,,,,12011.85,,,,,
885,PSYCHOSES,Inpatient,Line,137684.77,137684.77,8012.73,54421.77,21932.37,21280.5,13666.54,20442.85,,,,,,,,,,,,,,,,,,17571.41,,,,,,,,,,,,14173.43,,8012.73,54421.77,,,18038.12,,,,29784.01,,,,,
886,BEHAVIORAL & DEVELOPMENTAL DISORDERS,Inpatient,Line,90976.65,90976.65,21328.74,21328.74,21328.74,,,,21328.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890X,Hiv W Multiple Major Hiv Related Conditions,Inpatient,Line,151388.67,151388.67,28155.05,81736.7,54945.88,,,,,,,,,,,,,,,,,,,,,,,,,,28155.05,,,,,,81736.7,,,,,,,,,,,,,,,,
892X,Hiv W Major Hiv Related Condition,Inpatient,Line,99598.85,99598.85,10561.74,10575.14,10568.44,,,,,,,,,,,,,,,,,,,,,,,,,,10575.14,,10561.74,,,,,,,,,,,,,,,,,,,,
894,"ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",Inpatient,Line,26007.47,26007.47,5063.47,7157.91,5767.03,,5079.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5063.47,,,,7157.91,,,,,,,,,
896,ALCOHOL/DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITH COMORBITY,Inpatient,Line,94025.07,94025.07,15844.55,20777.37,17543.82,,,,,,,,,,,,,,,,15877.51,,,,,,,,,,,,,,,,,15844.55,,,17111.83,,,18107.82,,,,20777.37,,,,,
897,ALCOHOL/DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITHOUT COMORBITY,Inpatient,Line,60625.01,60625.01,5751.92,51525.03,13139.43,14616.82,7207.75,,5751.92,,,,,,,,,,,,7331.23,,,,,,,,,,,,,7280.56,,,,7146.96,,7401.25,15137.63,,,7995.17,,,,51525.03,,,,,
901,WOUND DEBRIDEMENTS FOR INJURIES WITH COMORBITY,Inpatient,Line,114907.29,114907.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,WOUND DEBRIDEMENTS FOR INJURIES WITH COMPLICATION,Inpatient,Line,61081.96,61081.96,25189.1,25189.1,25189.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25189.1,,,,,,,,,
904,SKIN GRAFTS FOR INJURIES WITH COMPLICATION/COMORBITY,Inpatient,Line,175482.54,175482.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,HAND PROCEDURES FOR INJURIES,Inpatient,Line,94770.08,94770.08,31222.78,47576.18,39399.48,,,,31222.78,,,,,,,,,,,,,47576.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,OTHER O.R. PROCEDURES FOR INJURIES WITH COMORBITY,Inpatient,Line,404617.8,404617.8,33520.77,82315.19,48244.54,,,,,,,,,,,,,,,,,,,,,,,,,33793.85,,,,,,,,,,,,,,43348.35,,,,82315.19,33520.77,,,,
908,OTHER O.R. PROCEDURES FOR INJURIES WITH COMPLICATION,Inpatient,Line,126315.69,126315.69,17035.76,94700.51,38483.86,,,,,,,,,,,,,,,,17035.76,94700.51,,,,18457.39,,,,,,,,,,,,,,,,,,24352.15,,,19022.09,57335.24,,,,,
909,OTHER O.R. PROCEDURES FOR INJURIES WITHOUT COMPLICATION/COMORBITY,Inpatient,Line,63256.37,63256.37,11430.8,24441.88,17936.34,,,24441.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11430.8,,,,
910X,Craniotomy For Multiple Significant Trauma,Inpatient,Line,585129.12,585129.12,52214.58,52214.58,52214.58,,,,,,,,,,,,,,,,,,,,,,,,,,52214.58,,,,,,,,,,,,,,,,,,,,,,
911X,Extensive Abdominal/Thoracic Procedures For Mult Significant Trauma,Inpatient,Line,314625.24,314625.24,19487.67,19487.67,19487.67,,,,,,,,,,,,,,,,,,,,,,,,,,19487.67,,,,,,,,,,,,,,,,,,,,,,
912X,Musculoskeletal & Other Procedures For Multiple Significant Trauma,Inpatient,Line,353077.96,353077.96,44951.0,46408.01,45922.33,,,,,,,,,,,,,,,,,,,,,,,,44951.0,,46407.99,,46408.01,,,,,,,,,,,,,,,,,,,,
913,TRAUMATIC INJURY WITH COMORBITY,Inpatient,Line,164028.88,164028.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,TRAUMATIC INJURY WITHOUT COMORBITY,Inpatient,Line,36295.9,36295.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,ALLERGIC REACTIONS WITH COMORBITY,Inpatient,Line,64165.06,64165.06,16076.57,16076.57,16076.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16076.57,,,,,
916,ALLERGIC REACTIONS WITHOUT COMORBITY,Inpatient,Line,38309.35,38309.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,POISONING & TOXIC EFFECTS OF DRUGS WITH COMORBITY,Inpatient,Line,125339.98,125339.98,7463.24,163531.18,36704.17,25654.56,13511.22,,24404.25,,,,,,,,,,,,,163531.18,,,,16083.95,,,,,,,,,,,,,,12145.87,7463.24,,,30839.07,,,,,,,,,
918,POISONING & TOXIC EFFECTS OF DRUGS WITHOUT COMORBITY,Inpatient,Line,43066.15,43066.15,6558.86,65061.38,21221.9,,,14039.91,65061.38,,,,,,,,,,,,,20717.76,,,,,,,,,,,,,,,,,,,,,,9583.18,,,6558.86,13810.39,,,,18781.79,
919,COMPLICATIONS OF TREATMENT WITH COMORBITY,Inpatient,Line,98667.86,98667.86,15253.05,47673.22,21996.26,,15851.03,,,,,,,,,,,,,,,47673.22,,,,15253.05,,,,,,,,,,,,,,,15890.53,,,21427.56,,,,15882.15,,,,,
920,COMPLICATIONS OF TREATMENT WITH COMPLICATION,Inpatient,Line,69508.43,69508.43,8698.28,17834.36,12632.32,,,17834.36,,,,,,,,,,,,,,,,,,14516.15,,,,,,,,,,,,8753.65,,,,,,13359.16,,,,8698.28,,,,,
921,COMPLICATIONS OF TREATMENT WITHOUT COMPLICATION/COMORBITY,Inpatient,Line,34453.59,34453.59,19050.6,19050.6,19050.6,,,,,,,,,,,,,,,,,19050.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,"OTHER INJURY, POISONING & TOXIC EFFECT DIAG WITH COMORBITY",Inpatient,Line,61027.35,61027.35,13856.94,40727.18,27292.06,,,,,,,,,,,,,,,,,40727.18,,,,,,,,,,,,,,,,,,,,,,,,,,13856.94,,,,,
927,EXTENSIVE BURNS OR FULL THICKNESS BURNS WITH MV >96 HRS WITH SKIN GRAFT,Inpatient,Line,584479.41,584479.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,FULL THICKNESS BURN WITH SKIN GRAFT OR INHAL INJ WITH COMPLICATION/COMORBITY,Inpatient,Line,199001.26,199001.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,FULL THICKNESS BURN WITH SKIN GRAFT OR INHAL INJ WITHOUT COMPLICATION/COMORBITY,Inpatient,Line,77821.01,77821.01,14583.33,14583.33,14583.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14583.33,,,,,,,,,,,,
930X,Multiple Significant Trauma W/O O.R. Procedure,Inpatient,Line,122844.63,122844.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,EXTENSIVE BURNS OR FULL THICKNESS BURNS WITH MV >96 HRS WITHOUT SKIN GRAFT,Inpatient,Line,527714.32,527714.32,24934.52,314067.45,169500.99,314067.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24934.52,,,,,,,,,
934,FULL THICKNESS BURN WITHOUT SKIN GRAFT OR INHAL INJ,Inpatient,Line,47132.92,47132.92,15853.18,21068.63,18460.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21068.63,,,,,15853.18,,,,
935,NON-EXTENSIVE BURNS,Inpatient,Line,38976.55,38976.55,7675.37,35143.85,18975.03,,15965.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15931.79,,17844.22,15666.87,,,24597.96,,,7675.37,35143.85,,,,,
940,O.R. PROC WITH DIAGNOSES OF OTHER CONTACT WITH HEALTH SERVICES WITH COMPLICATION,Inpatient,Line,60358.9,60358.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,O.R. PROC WITH DIAGNOSES OF OTHER CONTACT WITH HEALTH SERVICES WITHOUT COMPLICATION/COMORBITY,Inpatient,Line,104237.81,104237.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,SIGNS & SYMPTOMS WITH COMORBITY,Inpatient,Line,90444.47,90444.47,20348.64,20348.64,20348.64,,,20348.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,SIGNS & SYMPTOMS WITHOUT COMORBITY,Inpatient,Line,63985.77,63985.77,6856.35,20395.28,10155.38,,,13351.39,,,,,,,,,,,,,7041.72,20395.28,,,,6982.02,,,,,,,,,,,,6982.02,,,,,,9478.87,,,,6856.35,,,,,
950,AFTERCARE WITHOUT COMPLICATION/COMORBITY,Inpatient,Line,63630.28,63630.28,10948.84,10948.84,10948.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10948.84,,,,,,,,,
950X,Extensive Procedure Unrelated To Principal Diagnosis,Inpatient,Line,316769.54,316769.54,28183.8,130869.16,59225.16,,,,,,,,,,,,,,,,52934.46,,,,,,,,,,130869.16,,28183.8,,,,49523.06,,,,,,,,,,,,,,34615.32,,
951,OTHER FACTORS INFLUENCING HEALTH STATUS,Inpatient,Line,22460.77,22460.77,5264.91,7017.48,5944.64,,5551.52,,,,,,,,,,,,,,5264.91,,,,,,,,,,,,,,,,,,,,,,,,,,,7017.48,,,,,
951X,Moderately Extensive Procedure Unrelated To Principal Diagnosis,Inpatient,Line,198716.01,198716.01,25545.5,130994.35,51224.34,,,,,,,,,,,,,,,,25890.32,,,,,,,,57108.07,,25545.5,,38423.57,,,,130994.35,,,,,,45785.95,,,,,,,,34822.62,,
952X,Nonextensive Procedure Unrelated To Principal Diagnosis,Inpatient,Line,166738.17,166738.17,8823.28,75928.17,27093.41,,,,,,,,,,,,,,,,8823.28,,,,,,,,16038.97,,75928.17,,24956.42,,,,,,,,,,,,,,,,,,9720.22,,
955,CRANIOTOMY FOR MULTIPLE SIGNIFICANT TRAUMA,Inpatient,Line,894994.89,894994.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
